id,country,status,amount
12653,Malta,completed,4923302.013283875
12654,Germany,pending,9229867.19931242
12655,Poland,failed,332175.8140074238
12656,Ireland,pending,2968510.2814307953
12657,Romania,pending,4292284.515439426
12658,Latvia,failed,6349619.317295115
12659,Finland,completed,4497064.138251255
12660,Hungary,failed,7464760.029279843
12661,Sweden,completed,849040.1378467061
12662,Estonia,pending,3671635.4473998514
12663,Luxembourg,pending,439474.0904600136
12664,Estonia,pending,2112224.137410459
12665,Slovakia,completed,9215902.659744635
12666,United States,pending,7264117.632081364
12667,Slovenia,completed,3689543.162505254
12668,Spain,failed,8190828.466306724
12669,Italy,pending,4501463.235713538
12670,Denmark,pending,8616472.62200073
12671,Croatia,failed,526681.1384011316
12672,Luxembourg,completed,3802861.360525398
12673,Latvia,pending,6268174.589602992
12674,Austria,completed,4535647.730114332
12675,Finland,completed,2676425.021132061
12676,Ireland,completed,4279675.208806752
12677,France,pending,3242781.242913728
12678,Slovenia,completed,1754640.222117284
12679,Poland,pending,8258343.7487360975
12680,Greece,pending,2996547.222791215
12681,Malta,pending,1662869.3814087426
12682,Ireland,failed,1362335.2492762865
12683,Ireland,completed,6410064.997461671
12684,Slovenia,pending,1258240.2124229674
12685,Spain,pending,4134152.619730731
12686,United States,completed,1705111.3052606792
12687,Czech Republic,pending,8338848.031960875
12688,Luxembourg,completed,7205746.244949598
12689,Romania,completed,1062694.7806100785
12690,Croatia,pending,1837145.4190186397
12691,Poland,failed,5157171.306592823
12692,Ireland,failed,1041296.7415813146
12693,Estonia,completed,4810445.328413602
12694,Estonia,completed,1584301.124996381
12695,Finland,completed,6484826.193493522
12696,United States,completed,5319227.641013489
12697,Malta,completed,7291876.514721654
12698,Ireland,failed,966624.9343241539
12699,Latvia,failed,702370.4279580412
12700,Malta,completed,6037422.238999123
12701,Spain,pending,6108364.068482577
12702,Slovenia,failed,4576477.255013727
12703,Ireland,pending,6072078.929932188
12704,Poland,pending,9853314.042923082
12705,Hungary,completed,7529215.059000463
12706,Slovakia,pending,5978631.123608659
12707,Poland,failed,2518314.6364210653
12708,Luxembourg,failed,1833278.057134339
12709,France,failed,3004068.174251805
12710,United States,completed,6425048.66085962
12711,Malta,completed,8326232.85339774
12712,Poland,completed,5095249.866883042
12713,Bulgaria,completed,2796075.7897912036
12714,Portugal,completed,3943525.1574560916
12715,Spain,pending,9625084.732422048
12716,Luxembourg,pending,8200851.761867526
12717,Poland,completed,9746659.098936556
12718,Greece,failed,512003.39586276567
12719,Malta,pending,1049191.998600001
12720,Finland,failed,8413284.96733282
12721,Slovenia,completed,3159568.8446149495
12722,Hungary,pending,5479617.318212707
12723,Finland,failed,298943.61849395203
12724,Italy,failed,8788477.61024542
12725,Portugal,failed,7000303.4686412
12726,Belgium,pending,4373495.141907567
12727,Denmark,pending,8707706.132320818
12728,Latvia,failed,5403033.039012752
12729,Bulgaria,completed,9330056.783134189
12730,Poland,failed,2065515.7185752825
12731,Slovenia,failed,9256231.2943268
12732,Finland,pending,1315998.467255387
12733,Latvia,completed,3059744.6190572265
12734,Estonia,pending,8316440.94215575
12735,Netherlands,failed,2564870.330075777
12736,Sweden,failed,8554210.841870598
12737,Lithuania,completed,5868802.886053288
12738,Italy,failed,6382341.610092519
12739,Denmark,pending,9763519.924072232
12740,Spain,pending,7263736.646772449
12741,Finland,pending,4501388.871192018
12742,Lithuania,pending,8712678.388486411
12743,Poland,completed,9128540.435286347
12744,Malta,completed,2825112.4259047443
12745,Portugal,pending,1351408.4512516765
12746,Slovenia,pending,6670231.265211569
12747,France,pending,8846612.461839741
12748,Ireland,completed,2189510.8231603177
12749,Romania,completed,4303197.354974611
12750,Lithuania,completed,8664490.194386948
12751,Luxembourg,completed,7122207.58912538
12752,Czech Republic,pending,3666177.774059156
12753,Austria,completed,7288779.219878851
12754,France,pending,1638302.225584448
12755,Slovenia,failed,4896274.064145595
12756,Romania,pending,80320.6179527527
12757,Denmark,failed,3759355.2621894744
12758,Bulgaria,failed,85922.38965316134
12759,Poland,failed,3003784.84124752
12760,Germany,pending,3643525.769382505
12761,Slovakia,completed,3129985.238123495
12762,Spain,pending,10512.721360875776
12763,Malta,completed,1001353.8756954609
12764,United States,pending,6445481.658938368
12765,Slovakia,completed,6853967.847470595
12766,Finland,completed,584392.1860904954
12767,Bulgaria,failed,9772954.298219647
12768,Croatia,pending,5650289.158388465
12769,United States,completed,3475361.7755739186
12770,Poland,completed,3090187.978400749
12771,Lithuania,pending,4562860.048098932
12772,United States,failed,3945169.1544809663
12773,Greece,failed,5312185.346281818
12774,Czech Republic,failed,5807239.448375571
12775,Romania,pending,7860813.28223955
12776,Sweden,failed,6857265.306149279
12777,Ireland,pending,3677859.4029332167
12778,France,failed,9224965.699839726
12779,Slovakia,pending,4846585.90528137
12780,Bulgaria,failed,1478513.6135640608
12781,Slovenia,pending,4158314.4207123467
12782,Germany,completed,6316036.508918001
12783,France,pending,1695345.0569066652
12784,Portugal,completed,7985898.117878391
12785,Poland,failed,8560305.661370475
12786,France,completed,8790073.803567668
12787,Netherlands,pending,9310044.014223922
12788,Belgium,completed,4972495.775081748
12789,Hungary,completed,5298361.693067074
12790,Germany,failed,3974910.3124571317
12791,Latvia,completed,8697646.338159308
12792,Lithuania,failed,8181362.056110528
12793,France,completed,6485312.702318407
12794,Italy,completed,9085868.456656866
12795,Germany,completed,3277553.283443897
12796,United States,failed,2642360.165661769
12797,Slovakia,pending,2243740.1782316426
12798,Netherlands,failed,3533475.750997578
12799,Netherlands,completed,9224512.709529564
12800,Germany,completed,2613300.940001059
12801,Bulgaria,pending,4153201.377612139
12802,Romania,pending,5493316.189825868
12803,Spain,completed,1723821.1288090432
12804,Denmark,failed,1544415.1358753867
12805,Greece,pending,6212522.15135374
12806,Bulgaria,completed,4959635.793612631
12807,Denmark,pending,7133069.243154092
12808,Sweden,pending,8666707.789557254
12809,United States,completed,1837005.2143904448
12810,Hungary,completed,9928763.574983211
12811,Czech Republic,failed,6177105.669652492
12812,Slovakia,failed,1815112.632926571
12813,Italy,pending,5846879.516371206
12814,United States,pending,6236470.2121544015
12815,Slovenia,completed,9132942.084017532
12816,Ireland,completed,3150647.8507622327
12817,Italy,failed,9607382.558626551
12818,United States,failed,8465358.55455788
12819,Italy,completed,5234515.198425257
12820,Poland,completed,5517017.686435368
12821,Slovakia,completed,989322.010224234
12822,Slovakia,completed,3750802.234250743
12823,Luxembourg,completed,8136544.6876984425
12824,Austria,failed,3252019.000279922
12825,Slovenia,completed,7412377.824345505
12826,Portugal,completed,8174281.460370332
12827,Greece,failed,5272264.275588734
12828,Slovenia,pending,2705525.030394431
12829,Sweden,failed,2453746.8403437557
12830,United States,pending,6467886.880010131
12831,Sweden,completed,9173712.862557884
12832,Slovakia,pending,2932517.939962996
12833,Estonia,failed,9380766.858309772
12834,Italy,pending,2321154.019929925
12835,Slovenia,pending,9039590.196146792
12836,Slovenia,pending,2393641.31133341
12837,Croatia,pending,9160841.613520715
12838,Malta,failed,5298327.616121067
12839,Netherlands,completed,5757855.144830125
12840,Spain,pending,6343156.041822003
12841,Bulgaria,completed,1588028.7847157614
12842,United States,failed,4640765.1753839385
12843,Poland,completed,9537354.831449341
12844,Denmark,completed,6826729.519878326
12845,Slovenia,completed,793563.0768143076
12846,Belgium,failed,7406774.641993275
12847,Poland,pending,3260659.728412182
12848,Latvia,failed,9358806.63654214
12849,Romania,failed,9823944.49383924
12850,Finland,completed,5490030.232886412
12851,Slovakia,completed,6993885.1108077755
12852,Italy,failed,4615073.138655424
12853,Austria,pending,7096377.932252328
12854,Hungary,pending,1011702.384435491
12855,France,completed,6674435.965059409
12856,Latvia,completed,8530968.371525778
12857,Romania,pending,5074007.02202038
12858,France,pending,6468568.326883736
12859,Belgium,completed,7148809.014904058
12860,Luxembourg,completed,3226917.5300818067
12861,Hungary,pending,4731584.310936197
12862,Latvia,pending,3832656.1123235226
12863,Sweden,failed,4342744.175316969
12864,Bulgaria,pending,3596247.7178266295
12865,Czech Republic,failed,6766903.185606706
12866,Slovenia,failed,4449627.135287352
12867,Lithuania,pending,3829257.814624669
12868,Croatia,completed,6884888.285481884
12869,Austria,pending,1423287.2873706736
12870,Luxembourg,failed,5350491.227199938
12871,Lithuania,completed,6647606.954347097
12872,Latvia,completed,9658003.530526087
12873,Bulgaria,pending,8930476.362041473
12874,Czech Republic,pending,7711225.828213005
12875,United States,failed,7983136.320230067
12876,Portugal,pending,2854405.39064982
12877,Italy,failed,8908186.892544415
12878,Slovenia,failed,5564893.00145428
12879,United States,failed,8926223.63250724
12880,Portugal,completed,5105892.098872377
12881,United States,failed,6208226.4563502995
12882,Estonia,failed,6653205.013634173
12883,Portugal,pending,1111174.652741611
12884,United States,failed,2924556.4330694405
12885,Lithuania,completed,3408168.025425924
12886,Ireland,failed,9291092.950137086
12887,Latvia,completed,3948344.0360555956
12888,Malta,completed,606561.7987835525
12889,Romania,pending,6136149.478663659
12890,France,failed,4560945.32314138
12891,Netherlands,pending,1210547.0837629496
12892,Slovakia,pending,7941163.069844499
12893,Netherlands,completed,9894526.686587023
12894,Netherlands,pending,2625370.875823633
12895,Germany,pending,2889937.7943802197
12896,Ireland,failed,8167782.85269334
12897,Sweden,pending,6790502.57393053
12898,Czech Republic,failed,7228116.347842432
12899,Slovenia,completed,1536260.609768525
12900,Portugal,failed,5362093.573172962
12901,Slovenia,completed,9767017.850450732
12902,Czech Republic,completed,831475.622339597
12903,Sweden,failed,5425907.145697554
12904,France,pending,8665386.799402425
12905,United States,failed,7646597.651737517
12906,Italy,failed,4687053.39899995
12907,Latvia,pending,7217672.144085644
12908,Ireland,completed,2696569.071902043
12909,Slovakia,failed,1390812.19653854
12910,Czech Republic,failed,9673805.861108718
12911,Finland,failed,3003438.998894653
12912,Slovenia,pending,4480637.270896954
12913,Greece,completed,6018603.263868254
12914,Germany,pending,7799453.733635924
12915,Czech Republic,completed,3635541.485389966
12916,Slovakia,completed,7143037.247205293
12917,Netherlands,pending,5905971.179266704
12918,Estonia,pending,2458859.3591190423
12919,Slovenia,pending,9773794.830849783
12920,Estonia,pending,447389.3564552889
12921,Belgium,failed,1304607.1259306658
12922,Estonia,pending,3051332.272315479
12923,Malta,pending,6055724.296809602
12924,Croatia,failed,4737828.001952382
12925,Belgium,completed,3324119.849318231
12926,Luxembourg,completed,4705319.788154922
12927,Netherlands,failed,80659.80401984364
12928,Estonia,completed,9645869.639130844
12929,Latvia,failed,1526561.1010725766
12930,Romania,failed,7064365.355905521
12931,United States,pending,4319104.00323416
12932,Portugal,completed,6669904.81263611
12933,Poland,completed,8207969.559166048
12934,Slovenia,failed,2756921.2901266483
12935,Slovakia,failed,6757525.342563537
12936,Sweden,failed,2823774.056055465
12937,Ireland,failed,4523655.997687966
12938,Austria,completed,5234425.268611552
12939,Netherlands,completed,5991097.858613341
12940,Romania,pending,5589368.951812303
12941,Hungary,failed,937036.7583118777
12942,Portugal,pending,4252224.249107554
12943,Hungary,failed,6144956.758252455
12944,Denmark,pending,5159608.7900408
12945,France,failed,7924175.087947612
12946,Portugal,failed,9931650.771172509
12947,Hungary,failed,5410145.994891478
12948,Lithuania,completed,7447815.674687887
12949,Estonia,completed,7622218.422150183
12950,Malta,failed,8785216.441403659
12951,Latvia,failed,1314058.1546508623
12952,Netherlands,pending,5494594.910538026
12953,Ireland,pending,6511433.227628455
12954,United States,failed,3501915.4643423366
12955,Belgium,pending,2977030.435305313
12956,Spain,failed,6401799.016641753
12957,Greece,completed,8912222.533720305
12958,Slovenia,completed,3884109.673374786
12959,Czech Republic,failed,6764117.353752712
12960,Portugal,failed,6358567.244875046
12961,Greece,failed,32204.822242363207
12962,Ireland,failed,2540067.2301244177
12963,Portugal,failed,4633651.947278259
12964,Denmark,pending,6746501.172442378
12965,Hungary,pending,6638232.23499114
12966,Greece,pending,1526297.2371267858
12967,Greece,failed,4006804.6141104274
12968,Italy,pending,973920.6759000052
12969,Lithuania,pending,3939025.6511176825
12970,Germany,completed,4309026.259660725
12971,Lithuania,pending,9218508.700139608
12972,Slovakia,pending,1787517.2848790532
12973,Romania,pending,745660.7831258489
12974,Luxembourg,failed,2409045.651797289
12975,Latvia,pending,7557729.0534036765
12976,United States,pending,7993871.546068369
12977,Ireland,completed,9827622.346334472
12978,Finland,failed,1471404.6563645266
12979,Estonia,completed,824577.4003706852
12980,Croatia,pending,1903738.9635198342
12981,Czech Republic,pending,2957519.1314906636
12982,Slovenia,completed,3761920.4890429904
12983,Austria,completed,9721365.408398816
12984,Finland,pending,6114340.378381825
12985,Finland,completed,6758659.558127472
12986,Bulgaria,completed,5566779.437722578
12987,Slovenia,completed,5410501.118984914
12988,Hungary,completed,759307.9558879979
12989,France,completed,5788691.052731813
12990,Ireland,failed,4234257.593294645
12991,Poland,pending,4676952.419026133
12992,Netherlands,pending,7513753.923973702
12993,Slovenia,failed,4800466.146451332
12994,Denmark,pending,1260777.8088830134
12995,Spain,failed,8922237.68734948
12996,Germany,pending,3962147.7504811287
12997,Poland,completed,1872264.79706596
12998,Hungary,failed,9247146.88273487
12999,Ireland,pending,3534000.9569458473
13000,Poland,pending,5439479.250999617
13001,Spain,pending,3942729.2669103984
13002,Latvia,pending,356646.5912875816
13003,Sweden,completed,1627088.1604241382
13004,Slovakia,completed,6329010.385787423
13005,Luxembourg,completed,5385068.709258044
13006,Czech Republic,pending,5942995.076884696
13007,Slovakia,completed,9346807.473825766
13008,Slovenia,pending,1831251.1328743275
13009,Portugal,failed,1067813.058416157
13010,France,completed,1094009.4093309992
13011,Spain,completed,323994.88151527377
13012,Latvia,completed,3238012.786925196
13013,Slovakia,pending,6258006.008273837
13014,Finland,completed,7299423.081358623
13015,Croatia,failed,9309792.280569943
13016,Belgium,failed,7745645.853736362
13017,Germany,failed,1418589.5379412826
13018,Portugal,completed,9408891.058203913
13019,Sweden,completed,4680075.925513408
13020,Finland,completed,7780545.443378352
13021,Lithuania,pending,1245791.2600381693
13022,Estonia,completed,2140144.680906748
13023,Croatia,pending,6606470.379002183
13024,Ireland,pending,7602142.286894145
13025,Portugal,completed,292192.43211250356
13026,Finland,completed,5524824.59718095
13027,Latvia,failed,1091610.6197213181
13028,Latvia,completed,3564506.9082611823
13029,Bulgaria,pending,335096.80171859293
13030,Ireland,failed,7882665.0440937625
13031,France,completed,1172842.4093164457
13032,Malta,failed,1550378.5680688543
13033,Poland,completed,1982090.1595348017
13034,United States,pending,3835979.948712689
13035,Malta,pending,3038753.0306652286
13036,Italy,completed,7778391.38474582
13037,Malta,failed,3884531.5204139096
13038,Latvia,pending,7558993.87107647
13039,Spain,completed,4739065.414606871
13040,France,pending,418067.57593442436
13041,Finland,pending,7868018.937874859
13042,Belgium,completed,7255851.3857092485
13043,Malta,failed,7692123.469671755
13044,Slovenia,failed,7702661.303174467
13045,United States,pending,2038219.581029237
13046,Luxembourg,completed,1674385.3886248183
13047,Poland,completed,993224.087914597
13048,Croatia,pending,7101751.052374541
13049,Poland,pending,4145187.1771407668
13050,Hungary,pending,7306274.5592902005
13051,Estonia,completed,6397150.118470862
13052,Hungary,completed,1972505.59707159
13053,Slovakia,pending,6303010.684016069
13054,Portugal,pending,1110355.5673198628
13055,Czech Republic,completed,8785584.861142157
13056,Slovakia,pending,1108365.0981519134
13057,Ireland,completed,1549942.6778312675
13058,Spain,failed,5522285.576873532
13059,Spain,failed,281310.59345787193
13060,Croatia,pending,9478774.36624738
13061,France,completed,1045285.5984174847
13062,Slovenia,pending,911175.9435667321
13063,Denmark,failed,4408961.829698731
13064,Netherlands,completed,6738577.178745304
13065,Sweden,pending,6097284.589890679
13066,Netherlands,failed,6671404.164340173
13067,Austria,completed,5200751.2844843995
13068,Slovenia,failed,5336333.204200577
13069,Italy,pending,5732529.315332646
13070,Spain,completed,1426248.4501156092
13071,Austria,pending,4121493.416239694
13072,United States,pending,8387800.116660511
13073,Spain,failed,7960911.335843946
13074,Germany,failed,9475557.765559103
13075,Estonia,completed,7892332.520984624
13076,Finland,failed,6887414.420912114
13077,Czech Republic,completed,4254906.423483261
13078,Poland,pending,7532216.98881294
13079,Finland,completed,7720181.501859611
13080,Poland,completed,7193463.623575023
13081,Belgium,completed,3086102.7308586864
13082,Czech Republic,failed,9232861.90483731
13083,Denmark,failed,6021209.761460058
13084,Ireland,completed,8023261.918644829
13085,Italy,failed,3914402.517556944
13086,Croatia,pending,160392.91613020757
13087,Latvia,pending,177846.9764925783
13088,Germany,completed,1632137.305459318
13089,France,pending,5369095.269954502
13090,Italy,pending,3932430.5667198077
13091,Hungary,completed,8147956.483270159
13092,Greece,failed,4497419.840062524
13093,Czech Republic,completed,1086618.7086220281
13094,Denmark,failed,4939615.374995223
13095,Czech Republic,failed,9504688.036784086
13096,Czech Republic,completed,3141130.22010011
13097,Latvia,failed,6856192.278607202
13098,Finland,failed,4251501.905716267
13099,Malta,completed,5238334.696867611
13100,Denmark,completed,5895629.512900659
13101,Italy,completed,2943021.423224552
13102,Sweden,completed,9489056.058804823
13103,Finland,failed,6212665.363748851
13104,Finland,failed,3293279.647490257
13105,Croatia,completed,7395704.467249859
13106,Slovakia,failed,2680547.259575551
13107,Czech Republic,completed,3261362.4577745036
13108,Finland,failed,7273406.408711368
13109,Netherlands,pending,3330050.764891498
13110,Denmark,completed,9989598.21782438
13111,Malta,completed,8421751.365050355
13112,Ireland,pending,191622.34146283817
13113,France,failed,6507004.358420834
13114,Sweden,completed,7659941.341354864
13115,Ireland,completed,368710.23001993296
13116,Hungary,failed,8790271.515669933
13117,Estonia,completed,5229630.965803933
13118,Latvia,pending,8838605.213655539
13119,Finland,pending,9393804.867779197
13120,Latvia,completed,8076122.063826436
13121,Slovenia,completed,5739100.9502418
13122,Denmark,completed,6412469.060117041
13123,Belgium,completed,5911077.083906488
13124,Sweden,failed,1552753.7350919351
13125,Ireland,pending,9892588.269325748
13126,Hungary,pending,8013395.496599685
13127,Slovenia,failed,6874292.87096954
13128,Bulgaria,completed,3506405.4003637433
13129,United States,pending,2549214.3648732146
13130,Estonia,failed,2637662.785512812
13131,Romania,pending,2128746.1514214566
13132,Spain,failed,1751095.8578739888
13133,Greece,pending,3493529.34195332
13134,Sweden,failed,6452225.148098649
13135,Lithuania,failed,9126152.257950358
13136,Slovakia,completed,2710303.1159520186
13137,Portugal,failed,7685043.734643519
13138,Greece,failed,9432105.22042682
13139,Spain,failed,2290971.5556489094
13140,Ireland,failed,5224744.02548573
13141,Slovakia,failed,5689401.587524646
13142,Czech Republic,failed,8912327.990021095
13143,Latvia,failed,6021693.2642508
13144,Sweden,pending,7603981.801773778
13145,Estonia,pending,6252934.398366449
13146,Latvia,pending,1553912.4626639844
13147,Germany,pending,7797043.272441772
13148,Belgium,completed,3952076.1165106967
13149,Bulgaria,pending,7866172.482213665
13150,Malta,pending,2880114.3471881994
13151,Malta,failed,1153544.4933842088
13152,Czech Republic,pending,7010560.5028500995
13153,Austria,failed,3293716.657998649
13154,France,failed,9179739.310606508
13155,Germany,failed,5342972.372803801
13156,United States,failed,7371136.932949521
13157,Slovakia,pending,2840283.3659748794
13158,Austria,pending,3552138.822558846
13159,Germany,completed,4688327.867876027
13160,Austria,completed,5508050.140956948
13161,Poland,failed,5703122.9105827
13162,Malta,completed,6899725.099627168
13163,Luxembourg,completed,1934253.155368698
13164,Germany,pending,4508321.015847065
13165,Spain,failed,9918335.334939687
13166,Germany,completed,442060.07840444264
13167,Latvia,completed,8982676.679207718
13168,Latvia,failed,1010618.3529718871
13169,Finland,completed,4391247.040586362
13170,Luxembourg,pending,6596774.1598770255
13171,Sweden,pending,4736616.775079056
13172,Germany,pending,2329110.934755969
13173,Romania,pending,3706359.08857295
13174,Belgium,completed,4255218.088866431
13175,Romania,failed,9639921.8567591
13176,Slovenia,pending,4910442.862488309
13177,Czech Republic,pending,1131771.3572747833
13178,Slovakia,failed,9391205.966243707
13179,Estonia,failed,2553731.5766639677
13180,Finland,failed,9819659.976153297
13181,Finland,completed,3190673.7646152205
13182,Austria,failed,4458543.978461151
13183,Italy,pending,8156218.191217675
13184,Romania,completed,2493012.2485012696
13185,Estonia,failed,7468318.945058284
13186,Malta,failed,843129.0450096618
13187,Austria,pending,2099613.725038313
13188,Bulgaria,pending,236431.88667914816
13189,Denmark,pending,4098876.8098948724
13190,Lithuania,completed,1880480.8651644322
13191,Malta,pending,420702.1313863668
13192,Latvia,pending,9374051.567892658
13193,Denmark,completed,6343050.15071565
13194,Netherlands,pending,9218565.675996842
13195,Finland,failed,3729044.810098943
13196,Portugal,pending,2423803.0220048414
13197,France,completed,2780456.496287598
13198,Germany,pending,1372210.2040709106
13199,Malta,failed,8398597.486378247
13200,France,failed,8876697.445452794
13201,Italy,failed,2351362.251535413
13202,Greece,pending,7288102.926768412
13203,Finland,failed,5918331.717281206
13204,Malta,failed,4855481.176426996
13205,Slovakia,pending,711020.4486445859
13206,Poland,completed,8197329.945672506
13207,Denmark,completed,7660154.087146718
13208,Portugal,completed,3855287.7513662386
13209,Lithuania,completed,4169877.385430253
13210,Finland,completed,8757563.689055491
13211,Spain,pending,9498844.517916227
13212,Slovakia,completed,5829636.793580137
13213,Belgium,failed,8443198.092760077
13214,Poland,completed,6927354.447954457
13215,Malta,failed,3870465.9511752026
13216,Slovakia,completed,6394963.062819899
13217,Austria,completed,9399200.051256238
13218,Spain,pending,808206.7015522021
13219,Croatia,completed,3366934.786544783
13220,Romania,completed,596571.2471874396
13221,France,failed,6044860.372220401
13222,Austria,completed,603980.7092192095
13223,Sweden,pending,5244506.1308944095
13224,Estonia,failed,8402335.450804004
13225,Slovenia,pending,1421186.0518016606
13226,Slovenia,completed,6812805.82719173
13227,France,pending,7478597.068626087
13228,Malta,pending,1607984.9407956637
13229,Slovenia,failed,7831553.56963772
13230,Lithuania,failed,6884634.696068818
13231,Romania,completed,2736182.785778991
13232,Ireland,completed,1923670.8165570637
13233,Lithuania,completed,6345589.3901394615
13234,Luxembourg,completed,2606860.738930166
13235,Portugal,pending,7626314.599099489
13236,Slovenia,completed,2392462.434875788
13237,Sweden,completed,444347.1736093996
13238,Lithuania,pending,8151729.421951204
13239,Portugal,failed,5636855.312998191
13240,Italy,failed,7928805.466631527
13241,France,pending,2979505.189837698
13242,Luxembourg,failed,8607175.364969594
13243,Spain,pending,6245295.832444011
13244,Spain,completed,4618428.011462266
13245,Czech Republic,completed,3082693.282205534
13246,Finland,pending,4115134.8101360006
13247,Belgium,completed,4570091.601574743
13248,Belgium,pending,2063287.5131495842
13249,Greece,pending,1668206.7590917516
13250,Slovenia,pending,7959223.334576115
13251,Hungary,pending,7270716.952282221
13252,Estonia,completed,8374074.967050706
13253,Austria,pending,752307.430586554
13254,Romania,pending,9314801.245587537
13255,Slovakia,pending,6448521.794496746
13256,Poland,completed,5148835.19425289
13257,Latvia,pending,6259115.484617059
13258,Ireland,failed,5773713.017206339
13259,Belgium,failed,8357992.96543504
13260,Greece,pending,8439525.59982515
13261,Denmark,pending,7091571.052135758
13262,Czech Republic,completed,3149381.1151687913
13263,Hungary,completed,9466806.562582096
13264,Spain,pending,4457239.500470939
13265,Germany,completed,6411534.959307642
13266,Luxembourg,completed,1842853.1819120275
13267,Belgium,failed,7884297.752368501
13268,Sweden,failed,8583267.469164496
13269,Lithuania,pending,7105402.048680382
13270,Lithuania,failed,3463269.6148893414
13271,Slovenia,failed,4397604.330496039
13272,Sweden,failed,8354951.1428325465
13273,Latvia,completed,9974184.366803188
13274,Lithuania,pending,3927403.550033277
13275,Malta,completed,546853.6881873276
13276,Italy,failed,1956857.4496341029
13277,Belgium,pending,8292926.114897847
13278,United States,pending,914855.341791363
13279,Estonia,completed,4161579.0424487265
13280,Denmark,completed,5129321.869021437
13281,Luxembourg,failed,6740929.593125169
13282,Finland,completed,2541757.190409648
13283,Greece,failed,3871509.9190331604
13284,Latvia,failed,9644205.577596677
13285,Belgium,completed,9600731.512235858
13286,Croatia,completed,2936830.031497184
13287,Luxembourg,completed,8357220.406313882
13288,Bulgaria,completed,6402794.048761079
13289,Austria,completed,7821435.719557074
13290,Hungary,failed,8938981.997864885
13291,Slovakia,failed,401040.39133363025
13292,Poland,failed,1192435.757961251
13293,France,pending,1704592.838750123
13294,Estonia,pending,6968703.010748244
13295,Bulgaria,completed,769129.8488369347
13296,Poland,pending,2020511.3105923268
13297,Czech Republic,pending,63167.148663689775
13298,Finland,pending,7252652.189237447
13299,Croatia,completed,6838844.198381417
13300,Slovenia,completed,5092480.981593189
13301,Croatia,pending,9095235.418598516
13302,Germany,pending,9496236.196993478
13303,France,completed,3929845.1819508607
13304,Poland,pending,2072040.7045625423
13305,Denmark,failed,8204420.255123619
13306,Portugal,completed,755328.0967990328
13307,Croatia,completed,7529300.36432797
13308,Hungary,failed,6924975.514021298
13309,Greece,failed,2064727.1985559268
13310,Czech Republic,pending,6444492.227106412
13311,Portugal,pending,1397819.3261633408
13312,Ireland,failed,6822403.34702235
13313,Spain,failed,3145464.3934028493
13314,Bulgaria,failed,8419973.286326382
13315,Sweden,completed,4248496.279335508
13316,Denmark,pending,1866325.2699042088
13317,Italy,pending,7078869.314380556
13318,Denmark,completed,3440167.908858439
13319,Hungary,completed,2458817.233822015
13320,Poland,pending,5178522.848160755
13321,Sweden,completed,3598089.2830730705
13322,Finland,pending,4240041.992555343
13323,Italy,completed,9719723.650993437
13324,Lithuania,completed,9860361.810306197
13325,Czech Republic,failed,8367311.721702693
13326,Austria,pending,3134115.6529789795
13327,Sweden,pending,6778411.379093796
13328,Croatia,pending,2661539.9573681196
13329,Malta,failed,3025306.0901685357
13330,Sweden,failed,2838816.8463747
13331,Lithuania,failed,4326894.630112074
13332,Denmark,failed,133863.59171448924
13333,United States,failed,20254.619606773216
13334,Netherlands,pending,1928383.4840887059
13335,Portugal,failed,3345871.260987332
13336,Spain,failed,7388141.247955524
13337,Belgium,completed,2743741.5000497457
13338,Hungary,completed,112502.65449911922
13339,Netherlands,failed,3355537.3101871964
13340,Luxembourg,failed,6122698.925021366
13341,Slovakia,completed,6227559.160442442
13342,Hungary,failed,3374461.5860736305
13343,Luxembourg,pending,102633.71732696758
13344,Bulgaria,failed,6930367.46666225
13345,Latvia,pending,5143087.394050891
13346,Denmark,failed,1537489.7307847724
13347,Germany,pending,2496735.502883597
13348,Latvia,failed,5592810.1583708
13349,Hungary,completed,6592797.566121339
13350,Netherlands,completed,5267103.275682479
13351,Belgium,pending,7836465.875732652
13352,Spain,completed,4020944.769004997
13353,Hungary,pending,9020794.788498444
13354,Ireland,failed,5047020.476077876
13355,France,pending,4896838.371166784
13356,Latvia,failed,84651.40798428639
13357,Romania,completed,1000296.1267310051
13358,United States,pending,5479524.702221371
13359,United States,completed,88201.02517486773
13360,Luxembourg,completed,8657400.743094822
13361,Ireland,completed,1611548.32453007
13362,Spain,failed,1989534.5571024613
13363,Sweden,completed,2591861.433937267
13364,Sweden,completed,7216026.801550405
13365,Portugal,completed,9491830.881182816
13366,Bulgaria,failed,3010436.7896190486
13367,Lithuania,completed,8229001.2571082795
13368,Slovenia,pending,958674.4236190948
13369,Hungary,failed,8102316.642535699
13370,Romania,completed,3015890.083574777
13371,Spain,failed,7097227.332833977
13372,Lithuania,completed,8267437.761664681
13373,Austria,pending,4640165.636589111
13374,Czech Republic,failed,6209547.544721372
13375,France,pending,8130154.870594382
13376,Luxembourg,failed,9622080.299976323
13377,France,completed,5311094.85828884
13378,Italy,failed,9536807.605170202
13379,Bulgaria,pending,4047473.183575141
13380,Portugal,completed,2022054.5819440905
13381,Italy,completed,1508134.411875579
13382,Netherlands,completed,4351033.281545225
13383,Latvia,completed,4443787.257291386
13384,Spain,failed,3165663.6505150106
13385,Croatia,completed,8417823.7653269
13386,Slovenia,failed,4961958.385718387
