id,country,status,amount
7721,United States,completed,1679598.8917827688
7722,France,completed,1475928.2511894978
7723,Bulgaria,pending,8979953.211385423
7724,Czech Republic,pending,8222336.483137066
7725,Ireland,failed,3258155.307741397
7726,France,failed,9435414.951310324
7727,United States,completed,8142668.237450891
7728,Germany,completed,5489708.217645776
7729,Croatia,completed,4264348.673999281
7730,Poland,completed,8582242.368103467
7731,United States,pending,8586582.827359209
7732,Hungary,failed,5140070.123708343
7733,Greece,pending,5887419.530630815
7734,United States,completed,5568149.937261383
7735,Austria,pending,4383628.099040595
7736,United States,failed,9383355.476135917
7737,Austria,failed,8733398.350127779
7738,Austria,pending,8463484.901075648
7739,United States,completed,8571725.08364035
7740,Latvia,pending,1769658.795993252
7741,Denmark,completed,9120956.130370546
7742,Netherlands,pending,4057169.7060384615
7743,Italy,failed,9771460.758250402
7744,Portugal,failed,5761466.017508862
7745,Croatia,pending,2114057.5523974923
7746,Austria,failed,5622683.711234681
7747,Lithuania,failed,7302873.867407121
7748,Germany,pending,462551.1026614215
7749,Austria,completed,8550543.733305108
7750,Lithuania,failed,1645753.2811886033
7751,Finland,failed,6184520.012754304
7752,Spain,failed,7127673.6362700835
7753,Czech Republic,completed,4965564.90135694
7754,Slovenia,completed,5780108.901155396
7755,Romania,pending,9501999.461226206
7756,Portugal,completed,353722.04133212846
7757,Denmark,pending,6626484.718940878
7758,Croatia,pending,3250059.958337489
7759,Slovenia,completed,9490002.575820208
7760,Croatia,failed,2566130.3512004907
7761,Czech Republic,pending,4334615.151484391
7762,Latvia,completed,7822364.459861154
7763,Malta,pending,2606933.515022153
7764,Ireland,failed,831556.8917740645
7765,Austria,failed,2071343.5988387186
7766,Ireland,pending,4585480.300309057
7767,France,failed,7041157.770537567
7768,Ireland,completed,2213482.0669655562
7769,Belgium,failed,3028021.6062495625
7770,Ireland,failed,2038852.4476743375
7771,Ireland,failed,8735483.820376953
7772,Ireland,pending,6801283.73025988
7773,France,failed,9662266.979150979
7774,Slovenia,failed,1279379.8130071554
7775,Poland,failed,8138480.355856449
7776,Luxembourg,failed,9855028.531153798
7777,Greece,failed,6594740.6308826115
7778,Lithuania,pending,2047249.211581752
7779,Austria,completed,7306106.053778489
7780,Slovakia,pending,3207934.5305233067
7781,Slovenia,failed,5838032.414057966
7782,Greece,completed,2304071.104267822
7783,Greece,pending,8238941.112085201
7784,Belgium,failed,1636844.6134235337
7785,Netherlands,completed,604644.4513825522
7786,Sweden,failed,5701413.0323323
7787,Luxembourg,pending,3881220.495092469
7788,France,failed,3459578.742520015
7789,Belgium,completed,8955665.999363424
7790,Portugal,completed,4372296.351922161
7791,Germany,completed,4448686.038317693
7792,Greece,completed,9989629.058806498
7793,Austria,pending,9819951.867051162
7794,Malta,failed,3127880.105415064
7795,Belgium,pending,1199968.979134759
7796,Estonia,pending,8122040.191834378
7797,Austria,failed,5020721.130223097
7798,Italy,pending,5146783.903742695
7799,Finland,completed,4314750.9436926395
7800,Finland,completed,5213886.258186203
7801,Denmark,pending,933097.7347742409
7802,Ireland,pending,1104866.4769251847
7803,Estonia,completed,1179750.2189418096
7804,France,pending,8951329.783905417
7805,Denmark,pending,4973254.639495571
7806,Hungary,completed,2363537.525122923
7807,Greece,pending,7669064.50140108
7808,Greece,completed,4570582.418678937
7809,Lithuania,pending,4819376.044863675
7810,Romania,completed,9770006.163620165
7811,Finland,failed,6160205.658072555
7812,Austria,completed,929700.626257971
7813,Malta,pending,7653773.332552578
7814,Latvia,failed,5869766.855431358
7815,Latvia,pending,8257241.157423877
7816,Ireland,failed,250190.21232041583
7817,Latvia,completed,6071229.0887040375
7818,Czech Republic,pending,6050721.043792331
7819,Romania,failed,2771741.9929488706
7820,Malta,failed,906365.993872239
7821,Slovenia,pending,7440092.580065799
7822,Spain,pending,7558562.664052545
7823,Portugal,completed,6268053.270224806
7824,Bulgaria,pending,5806293.491406722
7825,France,pending,4947724.118000323
7826,Portugal,pending,1695061.3613406285
7827,Germany,failed,3201586.4267646153
7828,France,completed,4040722.4049294232
7829,Latvia,failed,7691369.897032917
7830,Latvia,completed,3406416.7882374963
7831,Greece,completed,4475983.479003233
7832,Sweden,pending,1588078.762651828
7833,Greece,failed,4508507.337709968
7834,Croatia,completed,6908188.569168966
7835,Greece,pending,8976981.07991994
7836,Latvia,completed,4488633.404671646
7837,Poland,pending,4656916.831682872
7838,Poland,failed,7034050.243845154
7839,Poland,failed,2418105.379498424
7840,France,pending,565810.0708382763
7841,Romania,completed,8750221.803219683
7842,Belgium,pending,2487113.049389329
7843,United States,failed,8871100.228971716
7844,Italy,failed,2241890.067836302
7845,Spain,completed,9203323.143284282
7846,Netherlands,pending,1494060.5442015599
7847,Denmark,completed,736252.8846928229
7848,Spain,pending,1844873.1641196292
7849,Denmark,completed,9939505.028325789
7850,Denmark,completed,618133.8372342848
7851,Poland,completed,2333291.305137577
7852,Sweden,completed,9749621.784499045
7853,Finland,completed,9355531.101196421
7854,Poland,completed,7634573.564488625
7855,Finland,pending,5245273.364184237
7856,Poland,pending,4847469.422579683
7857,Lithuania,completed,3460818.74913121
7858,Bulgaria,completed,7041282.619245277
7859,Malta,pending,976106.5483541109
7860,Finland,pending,8930975.955892522
7861,Estonia,completed,1082194.5707926373
7862,Belgium,failed,802430.2025701968
7863,Belgium,completed,8317648.983327523
7864,Slovakia,pending,6286316.513399003
7865,Germany,completed,1787984.9478107258
7866,Spain,failed,7382921.069844879
7867,Estonia,pending,9835182.174268965
7868,Czech Republic,completed,8715813.42601399
7869,Lithuania,pending,3135749.3682843354
7870,Luxembourg,failed,8548708.63434332
7871,Luxembourg,pending,1093560.1492208191
7872,United States,pending,6978174.184375412
7873,Finland,pending,3634390.8228173517
7874,Bulgaria,pending,2644404.25064989
7875,Croatia,failed,2724811.818154078
7876,Sweden,completed,4338289.17438927
7877,Luxembourg,completed,5886773.393463556
7878,Ireland,completed,6988491.667932731
7879,Austria,failed,7268530.888411954
7880,Italy,failed,6113523.596889839
7881,Estonia,pending,822103.9610517101
7882,Hungary,failed,6331737.831298955
7883,Finland,completed,4545289.935382092
7884,Bulgaria,completed,9999395.59835568
7885,Denmark,completed,9284.208222990475
7886,Slovakia,failed,1742468.4922188206
7887,Croatia,failed,6373867.809418835
7888,Germany,failed,4721017.3520183265
7889,Austria,pending,114950.35821940114
7890,Portugal,pending,391154.9345026766
7891,Slovenia,failed,5946692.385009156
7892,Finland,failed,8779562.616448302
7893,Italy,pending,1796040.4990136859
7894,Czech Republic,failed,231572.24318295033
7895,Greece,completed,6553844.396428578
7896,Luxembourg,completed,6754312.108192552
7897,Greece,failed,5448291.222038093
7898,United States,pending,6328898.977092884
7899,Croatia,completed,5107736.809925608
7900,Croatia,failed,8626076.522670494
7901,Portugal,failed,1488383.6652477144
7902,Italy,completed,9477687.860115346
7903,Greece,completed,9950201.34128422
7904,Slovakia,completed,5329416.996016981
7905,Lithuania,completed,9227646.078271426
7906,Denmark,completed,5225235.006595683
7907,Greece,failed,3043002.161535389
7908,Greece,pending,4340337.052256522
7909,Slovakia,pending,1727395.6596755758
7910,Austria,failed,2614787.6535137403
7911,Netherlands,pending,2750134.016085347
7912,Romania,completed,8581334.657052161
7913,Poland,pending,9834534.497759422
7914,Portugal,pending,6332816.129141757
7915,Romania,completed,2450254.0838066014
7916,Spain,completed,2083028.566468138
7917,Latvia,completed,3718428.204147288
7918,Austria,failed,4821235.264370436
7919,Hungary,pending,1303461.044350963
7920,Malta,pending,2801020.7884884863
7921,Germany,completed,2536409.9424036266
7922,Slovakia,pending,7983547.343631311
7923,Greece,completed,1783057.8650085682
7924,Romania,pending,3095892.3940981477
7925,Bulgaria,completed,8972967.10370526
7926,Sweden,pending,1244997.7055665152
7927,Ireland,pending,1191560.4915922685
7928,Italy,failed,2274518.9631412523
7929,Romania,failed,957912.0779860939
7930,France,pending,294476.47049665847
7931,Portugal,completed,5858796.235045512
7932,Romania,failed,9714690.413486615
7933,Malta,failed,7925174.579170211
7934,Latvia,failed,9651107.122582214
7935,Romania,failed,5427173.342149022
7936,Denmark,completed,2781651.7173015843
7937,France,completed,9925631.574978992
7938,Denmark,pending,32009.148832879975
7939,Italy,failed,8542829.302623682
7940,Malta,completed,8745864.750815492
7941,Estonia,failed,4933786.559014035
7942,Estonia,pending,5034015.965951455
7943,Ireland,completed,9873759.248147449
7944,Czech Republic,failed,4709314.276773403
7945,Poland,pending,2732513.126749384
7946,Spain,failed,1408870.9423280442
7947,Austria,failed,1964153.0361659576
7948,Lithuania,pending,9269392.890384078
7949,Germany,pending,1601692.3792848103
7950,Denmark,pending,4811504.175020577
7951,Luxembourg,pending,2062753.4078710496
7952,Latvia,pending,2951357.1939800796
7953,Latvia,failed,9090521.99558361
7954,Estonia,completed,5025006.183375312
7955,Sweden,failed,8990931.878290972
7956,Czech Republic,pending,2357387.117988322
7957,Romania,completed,7830371.933702069
7958,Portugal,failed,5971615.51146213
7959,Austria,failed,5773458.018277525
7960,Netherlands,completed,3691081.056389609
7961,Slovenia,failed,812262.1711548184
7962,Denmark,pending,900804.9947900653
7963,Italy,pending,2011007.0918722956
7964,Slovakia,failed,1871219.4292684437
7965,Luxembourg,pending,5139882.457861519
7966,Luxembourg,completed,7303779.178718461
7967,Lithuania,pending,4932467.34910067
7968,Bulgaria,completed,166216.87353544746
7969,Hungary,pending,6667005.925793106
7970,Hungary,completed,3426562.8643329004
7971,Croatia,completed,1531356.8801958421
7972,Lithuania,failed,667789.9510086305
7973,Greece,pending,5554824.913647953
7974,Lithuania,pending,5325880.646445902
7975,Denmark,completed,4612822.571763591
7976,Portugal,failed,5447971.00837974
7977,Romania,completed,5086138.599788873
7978,Malta,failed,4255933.881154525
7979,Lithuania,failed,9140173.499035224
7980,Croatia,pending,6827572.584648535
7981,Malta,failed,4440089.546966553
7982,Portugal,failed,1128912.4511720915
7983,France,completed,5415547.120873355
7984,France,pending,6071377.671752181
7985,Austria,completed,171080.19605517777
7986,Czech Republic,pending,3361845.3085331367
7987,Czech Republic,pending,6770956.448783002
7988,France,pending,1240324.8498618335
7989,Estonia,completed,7127820.482791344
7990,Croatia,completed,369563.6918655332
7991,Bulgaria,failed,433470.5761357549
7992,Spain,pending,5110789.755361497
7993,Estonia,pending,808050.9252438217
7994,Bulgaria,completed,262580.1887707413
7995,Netherlands,pending,8540646.70545414
7996,Poland,pending,9940083.928469734
7997,Italy,completed,7023416.911717816
7998,Ireland,failed,2713202.015144187
7999,Spain,completed,9195840.945419034
8000,Romania,completed,4960319.501465655
8001,Poland,completed,6230898.2015660675
8002,Czech Republic,failed,4400465.324572965
8003,United States,completed,360264.43111026986
8004,Slovakia,pending,7590793.7863016585
8005,Denmark,completed,4371408.55049807
8006,Malta,failed,9492136.157970423
8007,Poland,completed,1515831.2141428608
8008,Bulgaria,completed,6697024.589476634
8009,Slovakia,pending,9865592.675055437
8010,Latvia,pending,3890911.507213667
8011,Lithuania,failed,9972116.843924476
8012,Hungary,pending,7452602.290964746
8013,France,failed,6850064.896272995
8014,France,completed,3012409.668225495
8015,Croatia,failed,3126455.5669026296
8016,Estonia,pending,942853.1569337151
8017,Slovenia,completed,3493537.2585876477
8018,Sweden,failed,7130763.729151598
8019,Germany,failed,9540945.029908882
8020,Estonia,completed,2846391.60061905
8021,Lithuania,completed,905464.8205487758
8022,Latvia,failed,102936.71644630242
8023,United States,pending,5078087.381687201
8024,Austria,pending,4097146.780924261
8025,Germany,completed,9638717.003766522
8026,Finland,failed,4454182.890565247
8027,Spain,pending,5481480.016686197
8028,Belgium,failed,81916.44800043419
8029,Belgium,pending,5716630.75753528
8030,Denmark,pending,1416565.1203225316
8031,Portugal,completed,7139185.669129686
8032,Italy,pending,9249565.582156578
8033,Lithuania,completed,7045495.774245865
8034,Netherlands,failed,2592738.377167091
8035,Hungary,completed,3077621.6093252795
8036,Czech Republic,failed,7298708.609416156
8037,Netherlands,failed,2274905.44528965
8038,Croatia,pending,4652417.391113344
8039,Denmark,pending,4390470.226460535
8040,United States,completed,7150783.645577499
8041,United States,completed,7041888.912335315
8042,Greece,failed,1281259.982668894
8043,Bulgaria,failed,7565254.001221945
8044,Ireland,pending,1718477.7798859684
8045,Latvia,failed,7793217.268079263
8046,Portugal,completed,2508688.029187598
8047,Ireland,completed,3858646.4097624896
8048,Latvia,pending,8954129.403139351
8049,Latvia,failed,8843161.419036265
8050,Malta,pending,7094398.015516952
8051,Italy,completed,9404688.851709167
8052,Belgium,pending,810869.3836609992
8053,Slovakia,completed,1746545.1984567314
8054,Ireland,completed,3310320.2497580186
8055,Hungary,completed,4933694.348268648
8056,Estonia,pending,3334629.5997268893
8057,Greece,completed,4257813.72596211
8058,Germany,completed,7512713.461752214
8059,United States,failed,6114575.77182703
8060,United States,failed,9360827.581205878
8061,Poland,pending,850648.5577488554
8062,Italy,pending,6067723.108958721
8063,Czech Republic,pending,2362718.681055336
8064,Hungary,pending,6411144.84916138
8065,Italy,pending,9407786.444657186
8066,Finland,completed,3522247.285454907
8067,Slovakia,failed,2965421.632085973
8068,Romania,pending,8345499.881209712
8069,Lithuania,pending,5626448.239834086
8070,Slovakia,pending,4764968.009789171
8071,Austria,completed,7543442.46381859
8072,Luxembourg,pending,8973867.798713788
8073,Finland,completed,9703398.054199342
8074,Belgium,completed,115274.83328864218
8075,Malta,pending,9574515.33802428
8076,Italy,pending,7038769.30054428
8077,Spain,failed,9734055.373708472
8078,Latvia,failed,9205306.083420347
8079,Bulgaria,failed,9906117.070650043
8080,Ireland,pending,2081222.4201218376
8081,Malta,failed,6148013.9038315555
8082,Denmark,failed,7076891.633788881
8083,France,completed,4092325.049967597
8084,Malta,pending,529832.3711359276
8085,Belgium,completed,2133541.8289634124
8086,United States,failed,6277735.16805625
8087,Germany,completed,617561.352221303
8088,Portugal,pending,5824384.165047384
8089,Luxembourg,pending,4788224.272161946
8090,Greece,pending,8787812.78666389
8091,Germany,completed,2922663.190023249
8092,United States,failed,7060833.721878037
8093,Slovakia,failed,5994646.208065785
8094,Slovakia,failed,397711.50479339215
8095,Estonia,pending,6238521.351379627
8096,Portugal,failed,1711873.5982009592
8097,United States,completed,3709278.7080026558
8098,Hungary,pending,4611438.908427312
8099,Slovenia,failed,979821.3135504074
8100,Netherlands,pending,5574794.508740404
8101,Lithuania,completed,144720.44490963288
8102,Czech Republic,pending,8758622.435053185
8103,Denmark,failed,836308.3340387922
8104,Sweden,completed,8453466.398303393
8105,Ireland,pending,3627488.2448569145
8106,Slovakia,pending,8315631.939601347
8107,Sweden,failed,9920519.202433921
8108,Luxembourg,completed,1520806.7043738794
8109,Malta,completed,884328.6924792227
8110,Greece,failed,1640706.7925894824
8111,Germany,failed,8808815.240266498
8112,Ireland,pending,9933764.73063685
8113,United States,completed,6880354.480783745
8114,Latvia,failed,7729062.425427773
8115,Luxembourg,failed,6983563.539524403
8116,Romania,completed,9379130.264978549
8117,Portugal,completed,607561.2869970115
8118,Hungary,completed,2223158.4253206514
8119,Poland,pending,6513009.24502149
8120,Finland,failed,3422767.085799355
8121,Lithuania,completed,2121010.4070280134
8122,Portugal,pending,6103972.507180994
8123,Latvia,completed,4147768.9684946304
8124,Slovenia,completed,3037104.2035716944
8125,United States,completed,156000.88667587552
8126,Croatia,failed,2725703.8434956106
8127,Croatia,pending,8021592.93936149
8128,Greece,pending,9959606.78738276
8129,Finland,pending,4857002.678583546
8130,Lithuania,completed,8265301.348173632
8131,Estonia,completed,3265010.928919051
8132,Poland,completed,563925.3467150119
8133,Czech Republic,completed,4193702.4942975696
8134,Germany,failed,2576265.651442634
8135,Hungary,failed,1736950.5453075373
8136,Portugal,failed,7940639.994017474
8137,Belgium,pending,6126458.607264784
8138,Romania,completed,1795121.0918937
8139,Belgium,pending,5143510.687564014
8140,Czech Republic,completed,5788446.456902388
8141,Bulgaria,failed,2402258.858613849
8142,Romania,pending,2586822.590033928
8143,Greece,failed,8032070.529635203
8144,Malta,pending,8651492.699332207
8145,Hungary,pending,6325760.4793859515
8146,Belgium,completed,298836.6728838543
8147,Greece,completed,8174298.585484128
8148,Italy,failed,8911614.77633744
8149,Denmark,completed,9613774.333567671
8150,United States,failed,8820684.105428137
8151,Netherlands,completed,5862109.481808927
8152,Portugal,completed,8661425.573200209
8153,Malta,completed,4389961.808151071
8154,Lithuania,pending,8251351.702150805
8155,Romania,pending,3566826.949429949
8156,Slovenia,failed,4968553.6337735895
8157,Malta,pending,6433731.268843342
8158,Czech Republic,pending,4610588.4091238165
8159,Italy,pending,3370351.9665967072
8160,Lithuania,completed,1135574.7271381468
8161,Estonia,pending,4742612.706595446
8162,Austria,completed,6457928.837427699
8163,Bulgaria,completed,2109523.8950853734
8164,Estonia,failed,2256707.6402161056
8165,Sweden,completed,1471892.4230316721
8166,Bulgaria,completed,3497819.3470715135
8167,Croatia,failed,6670154.009909889
8168,Sweden,completed,6413667.372321502
8169,Croatia,pending,5753312.985960894
8170,Hungary,failed,5864715.11674833
8171,Czech Republic,pending,3417257.0927381995
8172,Ireland,completed,6587305.533291958
8173,Slovenia,completed,5231061.4745523175
8174,Croatia,failed,5269016.369380055
8175,Finland,completed,8645123.369137272
8176,Malta,pending,5254048.3488850305
8177,Poland,completed,9890563.854820328
8178,Romania,pending,7922110.88602183
8179,Sweden,pending,584256.0656971663
8180,Czech Republic,completed,2784033.9842883823
8181,Czech Republic,completed,8887467.160029685
8182,Romania,failed,9375945.436538875
8183,Lithuania,completed,734815.4101499115
8184,Italy,pending,2189860.225241427
8185,Malta,pending,7010023.56008435
8186,Lithuania,failed,5384288.113760557
8187,Ireland,failed,815046.0183388119
8188,Estonia,completed,4728430.200757594
8189,Bulgaria,failed,1750439.9756831734
8190,Sweden,completed,9428779.359392326
8191,Italy,failed,6455049.672411271
8192,Slovakia,failed,404386.15820605704
8193,Malta,completed,5310477.885080029
8194,Denmark,pending,2168936.676400015
8195,Luxembourg,failed,907395.4384881244
8196,Spain,pending,2092399.3893566583
8197,Belgium,completed,4047564.139858427
8198,Czech Republic,pending,2775131.9922127817
8199,Lithuania,failed,9581854.685971126
8200,Italy,completed,693701.489871027
8201,Czech Republic,pending,1037933.8081833989
8202,Denmark,completed,6917497.926651695
8203,Czech Republic,pending,2890759.652379611
8204,Lithuania,failed,1120144.5683825794
8205,Germany,completed,5254692.752169853
8206,Slovakia,pending,3049939.9975479404
8207,Belgium,failed,7671263.295642199
8208,Netherlands,pending,2337459.5295756753
8209,Estonia,completed,5621774.330216589
8210,Romania,pending,936493.584122311
8211,Romania,pending,737600.8536639389
8212,Latvia,completed,1073488.9844654128
8213,Sweden,failed,9382730.909231737
8214,Germany,failed,2691269.142328143
8215,Poland,pending,2775543.941157599
8216,Bulgaria,failed,3423175.3631693786
8217,Austria,failed,7249377.675436358
8218,Bulgaria,completed,2845954.0974428067
8219,Belgium,failed,5732537.662532648
8220,Greece,failed,862706.8711275854
8221,Latvia,completed,9591001.279282484
8222,Spain,failed,8109908.951866018
8223,Greece,completed,1960255.4258621118
8224,Slovakia,pending,2984309.477867044
8225,Austria,completed,9912024.78953674
8226,Luxembourg,pending,3994309.6793825915
8227,Lithuania,failed,7204403.686608876
8228,Sweden,pending,2888427.037679829
8229,Czech Republic,pending,313174.05722578795
8230,Denmark,completed,4098297.431489104
8231,Finland,completed,5715174.9869549535
8232,Slovenia,pending,3122953.4110884103
8233,Netherlands,failed,9740538.145033693
8234,Spain,failed,3685480.040942035
8235,Sweden,pending,3260234.8039365746
8236,Bulgaria,pending,3452593.451825271
8237,Slovenia,completed,9842216.28452524
8238,Ireland,completed,6592238.575675098
8239,Belgium,completed,2238900.107555034
8240,Denmark,completed,6241196.480989181
8241,Belgium,pending,5556807.151526067
8242,Malta,completed,429285.7775980341
8243,Denmark,failed,2884510.7251210157
8244,Ireland,pending,8061228.055293825
8245,Croatia,failed,2784095.367965983
8246,Czech Republic,pending,5282018.735110286
8247,Greece,completed,4754695.401776577
8248,Ireland,completed,6668841.771593995
8249,Slovakia,completed,4632144.009449117
8250,Bulgaria,failed,1363099.6342908498
8251,Latvia,failed,2921424.881148353
8252,Czech Republic,completed,1299737.6111641668
8253,Hungary,completed,5058693.810344781
8254,Spain,failed,4894206.772842174
8255,Austria,pending,3677484.6296172217
8256,Bulgaria,pending,8486835.97201965
8257,Denmark,completed,9807911.70120502
8258,Latvia,pending,3704157.8380752825
8259,Romania,pending,867197.8156300719
8260,Czech Republic,failed,2005160.6087746965
8261,Ireland,pending,7027831.563896571
8262,Austria,completed,6883171.79738896
8263,Czech Republic,failed,7881260.315193368
8264,Croatia,failed,9537556.988796769
8265,Denmark,completed,4130985.706826582
8266,Slovakia,pending,1265044.022224131
8267,Estonia,completed,8774681.611565039
8268,Lithuania,failed,2976719.0223005335
8269,Spain,pending,1300565.2727960893
8270,Spain,pending,9114756.609269608
8271,United States,completed,198522.83319858555
8272,Finland,failed,9630536.130647058
8273,Austria,pending,8320795.565230071
8274,Netherlands,pending,4101841.1320506344
8275,Slovakia,completed,8080092.352429286
8276,Luxembourg,completed,680925.2549985723
8277,Croatia,pending,6081622.286809996
8278,Poland,completed,3860913.7027168684
8279,Netherlands,completed,6665168.835542012
8280,Croatia,completed,239334.46019148818
8281,Austria,failed,1742644.1643229262
8282,Latvia,completed,9645237.751390584
8283,Czech Republic,failed,7825874.446141758
8284,Latvia,completed,620596.9386001442
8285,United States,completed,3400604.4162635272
8286,Sweden,pending,6823308.632860503
8287,United States,failed,5999635.19772787
8288,Bulgaria,failed,3375524.09033963
8289,Slovakia,failed,4609807.875477358
8290,Finland,failed,2421501.44934529
8291,Belgium,completed,6874004.918963168
8292,Malta,completed,5990810.860845861
8293,Portugal,pending,6680480.258608186
8294,Germany,failed,503071.0719851905
8295,Austria,pending,773116.0478147526
8296,Slovakia,completed,9545696.883292899
8297,Bulgaria,pending,6598730.523811512
8298,Denmark,failed,9273965.107928364
8299,Portugal,failed,4473566.6048008185
8300,Croatia,failed,1801615.7149264733
8301,Poland,pending,239413.44410910003
8302,Netherlands,failed,4070245.8075713376
8303,Bulgaria,completed,2838865.4041810557
8304,Croatia,failed,1001205.2437428221
8305,Hungary,failed,7724419.207523737
8306,Czech Republic,failed,5412594.264398516
8307,Lithuania,failed,5715500.228801362
8308,Slovakia,failed,4386079.669863998
8309,Germany,pending,9727742.901019653
8310,Finland,completed,3233079.582369085
8311,Estonia,pending,905385.531628744
8312,Slovakia,pending,8821928.161978962
8313,Germany,failed,8988534.232293205
8314,Finland,completed,103942.0619086151
8315,Luxembourg,pending,791640.2851459503
8316,Portugal,failed,2749032.4602497453
8317,Poland,pending,1843382.0713543813
8318,Czech Republic,pending,2163657.5559890294
8319,Netherlands,failed,4601718.557568336
8320,Finland,completed,9389969.531510761
8321,Estonia,completed,8206723.9487962425
8322,Slovakia,pending,3084949.254508135
8323,Slovenia,completed,5726284.296203878
8324,Bulgaria,pending,2016616.549785042
8325,Hungary,failed,6932677.811955189
8326,Belgium,completed,8475310.251903208
8327,Denmark,completed,3495915.9854630074
8328,Croatia,completed,1758099.1521724253
8329,Denmark,completed,6951718.345969049
8330,Spain,failed,6895971.998025762
8331,Luxembourg,pending,8200349.765345652
8332,Estonia,completed,6600164.873532477
8333,Italy,pending,9402334.737205628
8334,Germany,pending,5015264.278037325
8335,Portugal,failed,1721442.5173299608
8336,Ireland,failed,8617342.31811789
8337,Estonia,pending,8342157.536335937
8338,Slovakia,pending,7921176.965976588
8339,Denmark,completed,6790652.984020095
8340,Austria,completed,1172222.801744116
8341,Netherlands,pending,9907011.17146443
8342,Hungary,failed,7507751.199598816
8343,Sweden,pending,9334353.728658868
8344,Romania,failed,6328562.734830794
8345,Finland,failed,217102.2929858879
8346,Italy,failed,6549133.718268484
8347,Bulgaria,completed,7150980.700296157
8348,Portugal,completed,5787897.896133503
8349,Germany,failed,3074557.594479611
8350,Greece,completed,9791263.723743085
8351,Finland,failed,3122893.8624336123
8352,Greece,completed,2553824.2023358536
8353,United States,completed,7124361.713484358
8354,Slovenia,completed,6534322.396899129
8355,France,pending,2756319.285514346
8356,Germany,failed,9183214.124781571
8357,Spain,completed,887387.3918428576
8358,Latvia,completed,192128.04626354662
8359,Belgium,failed,2569701.1832691
8360,Malta,failed,7627287.721029544
8361,Denmark,failed,8401977.151775785
8362,Italy,pending,4424152.90546961
8363,Netherlands,pending,7292822.32198996
8364,Croatia,pending,5144288.119033083
8365,Spain,completed,4893889.924662123
8366,Italy,pending,1345518.1172232288
8367,United States,completed,6668798.437613334
8368,Portugal,pending,1477631.6824934976
8369,Belgium,pending,5586327.800055664
8370,Netherlands,pending,8764571.97511415
8371,France,completed,7100926.260828297
8372,Italy,failed,586706.9318331331
8373,Luxembourg,failed,3000426.8221845343
8374,Lithuania,completed,1146699.6517437855
8375,Netherlands,failed,9331793.956657477
8376,France,pending,9004860.973113008
8377,Poland,pending,9974949.106332248
8378,Austria,pending,1994364.4139770821
8379,Germany,failed,599055.4024858319
8380,Romania,failed,1331653.1639574724
8381,Spain,failed,3924446.672038553
8382,Netherlands,completed,7283647.619661963
8383,Sweden,pending,123252.62947890048
8384,Estonia,completed,4090496.598600132
8385,United States,completed,5211091.616611852
8386,Finland,failed,6233479.133346633
8387,Croatia,pending,3881973.780982809
8388,Slovenia,pending,502143.6747256136
8389,Bulgaria,completed,9310254.719418455
8390,Latvia,completed,1995059.0551032776
8391,Latvia,failed,2046361.7066177076
8392,Ireland,pending,2243786.167408903
8393,Ireland,pending,3932339.1019205134
8394,Finland,pending,5267597.63674017
8395,Poland,completed,5905370.650040295
8396,Slovenia,failed,4254942.731567582
8397,Spain,pending,7202835.121493608
8398,Denmark,failed,3000345.914058401
8399,Italy,failed,4808584.22345062
8400,Croatia,completed,6493119.791772908
8401,Romania,completed,2791154.292566995
8402,France,pending,7756797.974844493
8403,Spain,pending,6171010.835571989
8404,Poland,failed,5709699.681752514
8405,Latvia,completed,4817401.1115762
8406,Greece,failed,699201.1122313812
8407,Italy,pending,7819536.24392736
8408,United States,pending,9138229.522955177
8409,Sweden,pending,1393263.8850028734
8410,Estonia,completed,6779475.591149112
8411,Italy,pending,6828030.913373465
8412,Greece,pending,988920.9915229813
8413,Belgium,pending,1962449.3898212726
8414,Lithuania,pending,7135923.892157142
8415,Czech Republic,completed,3239130.8658227124
8416,Slovakia,pending,1142001.8405638798
8417,Ireland,pending,1731981.687655515
8418,Slovenia,completed,3344216.8038360123
8419,Denmark,completed,1741341.695865477
8420,Finland,pending,9878585.803412799
8421,Belgium,pending,8823525.482163856
8422,Belgium,completed,9670195.737397376
8423,Luxembourg,pending,4849680.992350056
8424,United States,completed,5992238.981897817
8425,Denmark,pending,9110720.296699056
8426,Slovakia,failed,5084468.833031576
8427,Sweden,completed,7142799.020066344
8428,Denmark,completed,8077882.437616281
8429,France,completed,4649749.183545102
8430,Spain,pending,7447276.712024807
8431,Slovenia,completed,1741501.7109620767
8432,Belgium,pending,328685.8817447291
8433,Sweden,pending,6927965.018939955
8434,Netherlands,failed,583677.5033533159
8435,Slovakia,pending,2593874.9355016244
8436,Austria,failed,4243172.728418767
8437,Malta,failed,3289712.171616911
8438,Bulgaria,completed,8291922.769168557
8439,Bulgaria,pending,4911847.5097903935
8440,Latvia,pending,9268713.05759606
8441,Portugal,pending,6343488.737561914
8442,Hungary,pending,5569465.917785003
8443,Finland,pending,1213402.3686186213
8444,France,failed,76658.47188078833
8445,Slovakia,failed,5020393.258679401
8446,Estonia,pending,4432066.946351901
8447,Czech Republic,failed,3387087.7830627724
8448,Slovakia,completed,2492557.5810076906
8449,Hungary,pending,2504245.983596095
8450,United States,failed,9954106.167346759
8451,Luxembourg,failed,5910506.335688242
8452,Hungary,completed,7041763.91245411
8453,Slovakia,failed,7809625.794749548
