id,country,status,amount
18841,Germany,failed,2350938.2734685503
18842,Denmark,failed,8194230.127781466
18843,Hungary,completed,5461061.529587905
18844,Sweden,pending,333002.97040268936
18845,Denmark,pending,2758632.729724193
18846,Slovakia,completed,3915800.004464123
18847,Sweden,pending,325273.2385564339
18848,Slovakia,completed,1137470.6122937317
18849,Luxembourg,pending,241698.32939992863
18850,Croatia,pending,6437405.78995528
18851,Slovakia,pending,8395793.20670294
18852,Estonia,completed,2550514.165200258
18853,Croatia,completed,1766593.966539244
18854,Slovenia,completed,843520.1304471208
18855,Croatia,pending,722143.6396176451
18856,Ireland,failed,8643626.872097887
18857,Czech Republic,completed,3192410.6651199856
18858,Greece,completed,1679212.8647502402
18859,Luxembourg,failed,9626982.616563987
18860,Greece,completed,4498098.070971293
18861,Luxembourg,failed,3881715.2372270194
18862,Spain,failed,1338591.6167202361
18863,Belgium,failed,2331110.843952605
18864,Czech Republic,failed,7535060.436365827
18865,Poland,completed,8047619.335016741
18866,Luxembourg,failed,1974470.8203899818
18867,Malta,completed,2294537.2666956875
18868,Bulgaria,completed,7323492.591486065
18869,Germany,pending,8751169.163577264
18870,Latvia,failed,4879994.5772462515
18871,Slovenia,pending,1185540.3611217474
18872,Germany,completed,1433286.309792463
18873,Bulgaria,pending,3898974.312514135
18874,Ireland,completed,1153382.786152778
18875,Lithuania,completed,501911.89415944915
18876,Sweden,completed,8601326.764810376
18877,Finland,pending,8094690.379509362
18878,Spain,completed,5177144.682024044
18879,Estonia,pending,4244085.080126626
18880,Bulgaria,pending,6757602.064037237
18881,Spain,pending,5287236.514273383
18882,Finland,completed,7469363.197123321
18883,Finland,pending,9513910.134896057
18884,France,pending,6458448.701831009
18885,Finland,pending,6971659.652050088
18886,Denmark,completed,5349101.946776557
18887,Greece,failed,7592939.557483532
18888,Italy,completed,1794502.9115896905
18889,Germany,pending,6756840.76319575
18890,Croatia,completed,6136075.632834879
18891,Denmark,failed,1675007.1737245242
18892,Hungary,failed,7042190.041829547
18893,Sweden,completed,1306652.769757899
18894,United States,completed,1401454.1092946376
18895,Estonia,failed,4724865.405949229
18896,Portugal,failed,2392405.5982203395
18897,Netherlands,failed,3372400.6688806172
18898,Croatia,completed,9831452.501640873
18899,Slovenia,pending,5467226.8780616885
18900,Malta,failed,1910509.9996621022
18901,Finland,failed,1980921.2838418332
18902,Bulgaria,failed,8216528.859918819
18903,Italy,failed,1080620.8033806675
18904,Germany,failed,2571717.7371614818
18905,Czech Republic,failed,1491582.933024872
18906,Netherlands,failed,6822539.428668279
18907,Lithuania,failed,4865271.999363238
18908,Bulgaria,failed,4092918.502378781
18909,Austria,failed,7955948.565178191
18910,Germany,completed,3621375.8592248512
18911,Finland,completed,8160875.5098417485
18912,Czech Republic,failed,5218055.786119226
18913,Malta,pending,4083999.502274198
18914,Ireland,failed,7254326.264532711
18915,Latvia,completed,8779392.010076612
18916,Poland,failed,6828766.878299076
18917,Belgium,completed,7374901.71052474
18918,Netherlands,pending,5835167.820157019
18919,Portugal,completed,1113733.2521235012
18920,Italy,pending,6900784.229880538
18921,Denmark,completed,5029444.696304568
18922,Estonia,completed,6739542.801403734
18923,Romania,pending,6629607.231186219
18924,Portugal,failed,991593.4275882387
18925,Czech Republic,completed,5348126.848406505
18926,Lithuania,pending,5153298.758369433
18927,Belgium,completed,1733453.2991799933
18928,Denmark,failed,2847242.9525188194
18929,Finland,completed,5099366.7721192585
18930,France,completed,9451769.733987736
18931,Italy,completed,5700978.497152995
18932,Lithuania,pending,6130782.562574272
18933,Italy,pending,848250.7582193377
18934,Romania,completed,4916423.501339136
18935,Malta,pending,7105778.039489639
18936,Slovakia,completed,9665440.018451134
18937,Finland,failed,4621159.756793363
18938,Luxembourg,completed,4280166.990103837
18939,Czech Republic,failed,2911302.316444061
18940,Denmark,failed,5815109.674423185
18941,Czech Republic,completed,9095930.072507018
18942,Finland,pending,5499147.1219022125
18943,Hungary,completed,7254100.102755356
18944,Slovenia,failed,4082282.744526293
18945,Hungary,pending,7636799.625425229
18946,Estonia,completed,7839312.804959623
18947,Austria,failed,7640671.770209691
18948,Netherlands,pending,2083126.9376470752
18949,Sweden,completed,9531345.880441112
18950,Greece,completed,5485863.327247941
18951,Italy,pending,5402308.614181918
18952,Finland,failed,7003896.271324768
18953,Estonia,completed,3860389.894688895
18954,Spain,pending,6574091.146801393
18955,Spain,failed,5827224.103297696
18956,Ireland,completed,5228159.8929057205
18957,Austria,pending,3500326.6213396923
18958,United States,completed,4689777.138108716
18959,Latvia,failed,6138605.694395762
18960,Portugal,failed,7295861.446788708
18961,Austria,failed,6753710.093055083
18962,Sweden,failed,469974.54786129267
18963,Croatia,pending,5487807.833083814
18964,France,pending,4072053.078508112
18965,Bulgaria,failed,8039666.845030772
18966,Lithuania,pending,9307688.486699367
18967,United States,completed,6614008.105837651
18968,Denmark,completed,6905627.325075352
18969,Hungary,completed,4782504.206508933
18970,Luxembourg,completed,4815811.291756175
18971,Romania,pending,9451911.25591629
18972,Austria,completed,1620323.2929058452
18973,Latvia,completed,4749632.818146013
18974,Croatia,failed,3446614.5209004018
18975,Latvia,failed,8297609.4542935155
18976,Hungary,pending,6907261.380051236
18977,Malta,completed,5633490.018884678
18978,Spain,pending,8451879.627099015
18979,Latvia,completed,6010159.871675157
18980,United States,pending,1360350.8674779742
18981,Malta,failed,3878954.1879681135
18982,Lithuania,completed,2101344.029957215
18983,Italy,pending,2051661.9177406859
18984,Italy,failed,7425471.530616309
18985,Slovakia,failed,6582953.76472832
18986,Slovakia,pending,344202.46836590953
18987,Italy,failed,4077356.205808672
18988,Greece,failed,8695042.258519726
18989,Denmark,failed,1074617.4715025537
18990,Romania,completed,8045629.021625113
18991,Latvia,pending,7520436.69873966
18992,Denmark,completed,2886247.208683411
18993,Spain,pending,3492295.3186877226
18994,Croatia,pending,6195362.375488904
18995,Slovakia,failed,8029413.650375365
18996,Luxembourg,pending,3802602.1454049153
18997,Greece,pending,7416684.609533788
18998,Luxembourg,pending,5320657.065677069
18999,Slovakia,failed,1427471.9346946895
19000,Romania,failed,1412852.318622121
19001,Germany,completed,6088257.544489781
19002,Luxembourg,completed,9394874.366585165
19003,United States,pending,754139.1315188716
19004,Ireland,completed,6723716.363616705
19005,Malta,pending,678041.1134679642
19006,Sweden,pending,9835262.478409264
19007,Italy,completed,257251.59575351374
19008,France,completed,6009515.659226086
19009,Slovenia,pending,5030909.765538949
19010,Malta,failed,1442948.3851765057
19011,Bulgaria,completed,1280085.1862918884
19012,Malta,completed,5370878.476449881
19013,France,pending,4315116.51660155
19014,Estonia,completed,6945590.725264062
19015,Austria,completed,7253977.506363595
19016,Latvia,failed,2606728.7660254156
19017,Slovakia,failed,2835705.259535919
19018,Greece,failed,4444496.598009685
19019,Romania,pending,6774372.68651105
19020,Italy,failed,4640975.308582537
19021,Germany,pending,6747018.5551045565
19022,Estonia,completed,4116993.3215772337
19023,Denmark,failed,5904930.765756502
19024,Belgium,failed,7294139.4481917685
19025,Croatia,pending,5974633.3894883655
19026,Poland,pending,8234368.492468646
19027,Slovakia,pending,739990.0430620166
19028,Austria,failed,1576818.243659074
19029,Lithuania,pending,7044703.081903463
19030,Portugal,completed,298743.4518135723
19031,France,failed,188187.39553585928
19032,Netherlands,failed,7534699.666836204
19033,United States,failed,153682.81006995833
19034,Latvia,pending,1696554.540962324
19035,Ireland,pending,7634705.887995252
19036,Germany,pending,1449231.2730674162
19037,Lithuania,pending,6539553.654442768
19038,Latvia,pending,8041830.462407429
19039,Ireland,failed,5643826.384902144
19040,Bulgaria,completed,5377454.147320807
19041,Italy,failed,5808744.448935351
19042,Luxembourg,failed,3912791.199639286
19043,Spain,completed,9050830.114272665
19044,Croatia,completed,4582756.2285927795
19045,Latvia,completed,3959652.264390613
19046,Germany,failed,6493432.500852293
19047,Ireland,completed,4104883.05244148
19048,Bulgaria,completed,7755218.633685679
19049,France,completed,5059278.996981138
19050,Luxembourg,pending,9151311.421998773
19051,Portugal,failed,2003980.9853269586
19052,Belgium,pending,356182.11667226674
19053,Luxembourg,completed,5823424.079899579
19054,Bulgaria,pending,5499379.6430921685
19055,Croatia,failed,6574198.985404669
19056,Austria,failed,2647041.8153558685
19057,Finland,failed,5395221.88672282
19058,Slovakia,failed,3127746.342565868
19059,Portugal,completed,2305988.7266848944
19060,Sweden,completed,7641509.411748978
19061,Italy,completed,9453415.039371511
19062,Estonia,completed,9617839.967904523
19063,Spain,completed,7912142.47444064
19064,Luxembourg,failed,6242646.963024957
19065,Portugal,failed,412174.3708443926
19066,Luxembourg,failed,3121537.5524724964
19067,Finland,pending,2180247.594435324
19068,Denmark,pending,1124429.2377011522
19069,Austria,failed,2370014.6997228754
19070,Hungary,completed,1081586.588035266
19071,United States,failed,8394739.196883496
19072,Italy,pending,4449203.533165248
19073,Poland,completed,3160192.8590314486
19074,Belgium,failed,6250533.419003086
19075,Austria,pending,8692680.00946765
19076,Slovakia,failed,3381640.176900792
19077,Ireland,failed,6915940.506335624
19078,Bulgaria,failed,5438459.832666076
19079,Netherlands,failed,6225253.5328752035
19080,Ireland,failed,2153525.8301647054
19081,Portugal,pending,6922931.754712221
19082,Spain,failed,7851666.493008515
19083,Estonia,pending,8100870.4733657595
19084,Estonia,pending,243058.3069430592
19085,Netherlands,pending,2489106.747909601
19086,Malta,pending,3939735.084315045
19087,Netherlands,pending,9413868.001371248
19088,Netherlands,failed,8478566.254741237
19089,Spain,failed,429316.0349814207
19090,Germany,pending,7922202.673412968
19091,Luxembourg,pending,7822644.183469071
19092,Finland,pending,3479515.2255498483
19093,Austria,failed,2238237.674200553
19094,France,failed,3072339.6366575584
19095,Germany,pending,1943079.1223916854
19096,Italy,pending,8227632.6407349175
19097,Luxembourg,completed,1269402.1692993462
19098,Greece,completed,2031690.0736929432
19099,France,pending,9298806.19590012
19100,Sweden,failed,5652029.737590554
19101,Croatia,completed,8844444.00972434
19102,Czech Republic,failed,5989065.667104206
19103,Romania,completed,2601094.068867853
19104,Ireland,completed,7365131.8725115135
19105,Poland,failed,5458844.7476980155
19106,Belgium,pending,6303363.262085029
19107,Finland,failed,3171244.92296748
19108,Latvia,completed,2531618.7741221576
19109,Portugal,failed,7182287.505556765
19110,Romania,pending,2519921.5465485025
19111,Portugal,pending,8062613.6045785025
19112,Malta,failed,7153598.85709173
19113,Malta,pending,4600716.369914448
19114,Croatia,pending,2258855.582663347
19115,United States,failed,7500842.80009578
19116,Poland,pending,2067148.8503336133
19117,Netherlands,failed,5207795.066724204
19118,Ireland,completed,497115.5750351486
19119,Romania,completed,8596122.16180117
19120,Romania,completed,4225966.554496275
19121,Bulgaria,pending,4737786.651750971
19122,Estonia,pending,7815720.812719427
19123,Lithuania,failed,9762493.834923532
19124,Greece,pending,5128654.105192882
19125,France,completed,7610722.768602131
19126,Poland,pending,1465667.6291453564
19127,United States,failed,6940876.325173142
19128,Greece,failed,713141.1360047734
19129,Romania,completed,8797119.804410474
19130,Finland,failed,8435169.27851077
19131,Belgium,failed,1796062.3623130945
19132,Poland,pending,1900930.7705405122
19133,Austria,pending,3199040.23848806
19134,Luxembourg,pending,9447977.978445994
19135,Estonia,failed,9262903.140433889
19136,Ireland,failed,9392805.477604121
19137,Luxembourg,pending,4353598.715843638
19138,Slovenia,failed,6106368.125438576
19139,Romania,failed,5145521.728548762
19140,Ireland,pending,586662.4106485874
19141,France,completed,1663180.5781712416
19142,Belgium,failed,8406510.202137297
19143,Germany,failed,4262621.950442147
19144,Latvia,failed,5220170.877822553
19145,Finland,failed,9061374.253644627
19146,Italy,completed,9025572.953945868
19147,Austria,completed,8921962.993591402
19148,Portugal,failed,7020472.311379522
19149,Luxembourg,completed,8760898.728312977
19150,Poland,pending,8522391.877248066
19151,Hungary,completed,7564510.176314144
19152,Estonia,failed,5328082.169437242
19153,Spain,failed,9587507.14448994
19154,Portugal,completed,1190456.5404247425
19155,Greece,failed,5809317.937132404
19156,Greece,completed,4304040.808745945
19157,Croatia,failed,3986788.570178593
19158,Germany,completed,1172100.8070658268
19159,Ireland,failed,8495940.798482973
19160,Croatia,failed,3875054.7112960387
19161,United States,failed,8357377.644451803
19162,Croatia,pending,5152819.5864680745
19163,Netherlands,failed,1770649.3663826196
19164,Spain,failed,6981510.674478105
19165,France,failed,1724237.7861742708
19166,Denmark,pending,9728604.114740852
19167,Spain,completed,84756.53506680114
19168,Portugal,completed,524113.0161396634
19169,Finland,failed,8564818.298337292
19170,Greece,pending,1882096.8583009234
19171,Greece,completed,1931751.2927995361
19172,Germany,failed,8843503.474500146
19173,Luxembourg,pending,7268643.838296813
19174,Hungary,pending,1114746.882950597
19175,Belgium,failed,8124727.80475782
19176,Spain,pending,4669388.041722731
19177,Ireland,completed,9250070.676577175
19178,Slovenia,completed,2151437.1565039568
19179,Hungary,completed,7724171.7781788865
19180,Belgium,pending,9252496.308345279
19181,Poland,pending,6228324.819605177
19182,Portugal,failed,648953.411193095
19183,Luxembourg,completed,3652158.338571947
19184,Croatia,failed,8793342.062401177
19185,Estonia,pending,1513142.2606091006
19186,France,completed,1460479.70462027
19187,Slovakia,pending,6008519.0555642955
19188,Croatia,pending,6809918.769975599
19189,Slovenia,pending,9821201.641742239
19190,Belgium,completed,8126658.426080455
19191,Czech Republic,pending,7969810.552275955
19192,Estonia,failed,4146085.60302855
19193,Malta,pending,703015.7804934067
19194,Slovenia,pending,8457664.89617287
19195,Austria,completed,5527924.519344589
19196,Portugal,pending,1669993.8867632325
19197,Belgium,failed,7081350.446194985
19198,Hungary,pending,5962861.756379371
19199,Italy,pending,8266567.319791367
19200,Portugal,pending,2451653.805705575
19201,Greece,completed,4357031.360189969
19202,Ireland,failed,7101478.370480501
19203,Belgium,failed,4797533.6892003715
19204,Croatia,pending,4951061.429466775
19205,Netherlands,failed,8904354.424751924
19206,France,failed,6840946.814311613
19207,Croatia,failed,126280.48838250639
19208,Czech Republic,failed,121696.62641720258
19209,Germany,failed,3776628.4404030815
19210,Croatia,failed,8165716.822282079
19211,Portugal,failed,7403837.613961677
19212,Croatia,completed,8752888.76930374
19213,Malta,failed,3079652.1242058882
19214,Estonia,pending,5331785.720265915
19215,Germany,completed,8870049.609664856
19216,France,pending,8311689.053228579
19217,Slovakia,pending,3129003.5403821114
19218,United States,completed,3851142.035443558
19219,Spain,pending,6859619.202612433
19220,Romania,pending,7542545.999434744
19221,Croatia,pending,5765573.5779359145
19222,Greece,pending,9736447.194998356
19223,Greece,completed,1985951.5327624832
19224,Italy,completed,9558458.971239809
19225,Latvia,completed,9503271.228738219
19226,Denmark,pending,7914116.581945656
19227,Bulgaria,failed,6772270.242572559
19228,Estonia,failed,5546097.965063364
19229,Portugal,pending,530926.0096851276
19230,Luxembourg,pending,1903540.8068575321
19231,United States,completed,5449807.782626577
19232,Denmark,failed,1408761.7101472204
19233,Denmark,completed,227735.86796126733
19234,Lithuania,completed,1963631.7464458398
19235,Croatia,completed,6262599.895194584
19236,Finland,completed,1347359.0452207017
19237,Belgium,completed,7777401.719247791
19238,Belgium,failed,5456877.92434929
19239,Latvia,completed,7282369.026158932
19240,Malta,failed,7714457.184305715
19241,Slovenia,failed,1736642.7750411683
19242,Italy,failed,6028980.242287968
19243,Lithuania,pending,1940422.5163415244
19244,Estonia,completed,3953774.113781948
19245,Lithuania,pending,284674.58810388367
19246,Slovakia,pending,880517.3472820449
19247,Netherlands,completed,7932781.0080678
19248,Bulgaria,failed,8420238.461439986
19249,Lithuania,pending,6912437.1174662355
19250,Estonia,failed,8803752.71883312
19251,Slovenia,pending,5132844.081401088
19252,Slovenia,completed,9396600.361896034
19253,Czech Republic,failed,4460483.379104507
19254,Malta,failed,9228769.959176082
19255,Hungary,completed,4663913.820665642
19256,Spain,completed,2625005.959849037
19257,Poland,pending,88220.86559024833
19258,Bulgaria,completed,6347667.77735611
19259,Estonia,failed,5067860.913844453
19260,Belgium,failed,3366571.9739484987
19261,Netherlands,failed,7436078.623975999
19262,Portugal,pending,2249232.3206364685
19263,Czech Republic,pending,1676178.7837676145
19264,Croatia,pending,602883.819846991
19265,Germany,completed,4800517.340146194
19266,Netherlands,completed,9708547.515557656
19267,Finland,completed,7026423.896957213
19268,France,completed,2806024.965140459
19269,Greece,failed,7091509.2722459575
19270,Croatia,pending,1158558.4482006317
19271,France,failed,7471535.35851256
19272,Italy,failed,7697491.357865344
19273,Austria,completed,3840348.232183862
19274,Italy,completed,1450246.5928041076
19275,Germany,completed,8137619.000143178
19276,Belgium,failed,6838648.690301277
19277,Spain,failed,6020868.868094779
19278,Hungary,completed,6382450.285491399
19279,Germany,failed,902575.445310203
19280,Malta,failed,9670803.96176215
19281,Spain,pending,7919832.241296438
19282,Sweden,completed,3631061.1465318077
19283,Finland,pending,8307116.344406358
19284,Poland,pending,9431614.70831659
19285,United States,failed,7492246.967487535
19286,Malta,failed,641208.6668171446
19287,Austria,failed,8053241.544043563
19288,Malta,pending,3052524.029673851
19289,Latvia,pending,7948828.930793938
19290,Austria,completed,299062.9612442619
19291,Greece,completed,4063760.9980603186
19292,Bulgaria,completed,3098940.6352819917
19293,Romania,pending,5674384.359794016
19294,Slovakia,failed,8947296.849427115
19295,Slovakia,pending,6224502.060180092
19296,Sweden,pending,213945.65281946165
19297,Finland,completed,4817274.108921218
19298,Bulgaria,failed,9550817.030299148
19299,Bulgaria,completed,5278544.065068721
19300,Finland,pending,7380679.803152129
19301,Bulgaria,completed,2907621.179018265
19302,France,pending,4701491.347238588
19303,Malta,completed,5789588.628589355
19304,France,pending,5156675.472166116
19305,Ireland,completed,8816667.670583837
19306,Belgium,failed,1597425.714060171
19307,Italy,failed,7315697.351513084
19308,Luxembourg,pending,3626547.9974476844
19309,Denmark,completed,4796660.586669823
19310,Germany,pending,943468.0677378671
19311,Sweden,failed,4902698.576366731
19312,Belgium,completed,8092471.455109322
19313,Netherlands,completed,7535583.335897492
19314,Austria,pending,7755966.592356531
19315,Austria,pending,1886237.2032060192
19316,Portugal,completed,998666.0682911308
19317,Finland,pending,511434.57608148427
19318,Austria,pending,7648456.719355332
19319,Belgium,pending,2771333.7294494887
19320,Latvia,pending,272113.1124478127
19321,Lithuania,pending,863040.492964886
19322,Croatia,failed,8542590.925790077
19323,Netherlands,completed,1288238.5118174732
19324,United States,completed,2879261.871325327
19325,Belgium,pending,114442.3061966382
19326,Lithuania,completed,2816734.112715374
19327,France,failed,3322024.9400079427
19328,United States,completed,8110525.59022804
19329,Belgium,pending,8085211.168467687
19330,Slovenia,pending,5036045.415701671
19331,Croatia,completed,6412483.868739392
19332,Poland,failed,9309271.52589081
19333,Slovakia,pending,8530356.161065308
19334,Denmark,failed,2137121.6200966304
19335,Slovakia,failed,4683785.548343392
19336,Lithuania,failed,2598349.9836573256
19337,Spain,failed,625163.3363666675
19338,Estonia,completed,6619564.307604772
19339,Sweden,failed,9954468.987863453
19340,Austria,failed,5778645.755645342
19341,United States,pending,1161075.8175465197
19342,Bulgaria,completed,7738629.498828298
19343,Romania,failed,1642089.8882999413
19344,Malta,failed,3535856.897426187
19345,Croatia,completed,5068589.950162941
19346,Luxembourg,completed,8741886.006712088
19347,Greece,completed,2335342.443041738
19348,Italy,failed,7996120.535752943
19349,Italy,pending,5817788.483505096
19350,Malta,pending,6640813.061794579
19351,Italy,completed,834825.683845295
19352,Germany,completed,5570264.621629983
19353,Italy,pending,7170134.470684685
19354,Belgium,completed,925472.8112711852
19355,United States,completed,4757195.673157933
19356,Luxembourg,failed,977225.7787407745
19357,Sweden,completed,6779537.508831217
19358,Austria,failed,4738844.934926861
19359,Portugal,failed,2775765.7665574676
19360,Latvia,failed,1805994.670644554
19361,Bulgaria,failed,308104.43968107837
19362,Denmark,completed,6403322.720279652
19363,Slovakia,failed,7665733.226303329
19364,Portugal,failed,2175851.259073418
19365,Ireland,pending,8786378.613450957
19366,Bulgaria,failed,2492522.3172624144
19367,Croatia,pending,7316164.02712788
19368,Slovenia,failed,8218145.376900528
19369,Hungary,completed,117454.80638454376
19370,Denmark,completed,9385673.73017239
19371,Malta,completed,9689222.303929012
19372,Finland,failed,8834490.454123022
19373,Czech Republic,failed,6883279.461002846
19374,Estonia,pending,3101591.947688949
19375,Austria,failed,5087545.6095805
19376,France,pending,7726893.887218092
19377,Luxembourg,pending,5752667.770653748
19378,Belgium,pending,9265233.940935943
19379,Slovakia,pending,7185834.805912196
19380,Bulgaria,completed,8517210.270004937
19381,Estonia,completed,5962084.502871241
19382,Greece,failed,8307445.70564117
19383,Denmark,failed,6811204.146426269
19384,Bulgaria,pending,5037217.620314754
19385,Luxembourg,pending,3262489.114196221
19386,Denmark,failed,6695766.5409255475
19387,Bulgaria,failed,7053282.13030366
19388,France,pending,4786331.0205600215
19389,Germany,pending,5494019.214604498
19390,Croatia,pending,9591657.10446768
19391,Hungary,pending,3793253.896117261
19392,Luxembourg,pending,8238143.53093561
19393,Denmark,pending,8356034.581273733
19394,Malta,pending,510549.5495381018
19395,Germany,completed,8736981.18752098
19396,Spain,pending,6124319.113574212
19397,United States,completed,2824167.3102251505
19398,Portugal,pending,7834915.69356767
19399,Romania,pending,5771134.99916874
19400,Lithuania,failed,8833644.786622493
19401,Slovakia,completed,1066494.6166460486
19402,United States,completed,196886.45808651374
19403,Austria,completed,278746.2966248955
19404,United States,pending,6216972.425804296
19405,Lithuania,failed,1477186.9457663267
19406,Germany,completed,8726605.508843224
19407,Germany,completed,1790130.8429801378
19408,Slovenia,pending,9393157.64027146
19409,Czech Republic,pending,5482481.27636263
19410,Italy,pending,1475515.6994504437
19411,United States,pending,2052212.4476219339
19412,Austria,failed,3957909.027137764
19413,Latvia,failed,3239250.286527492
19414,Germany,pending,555282.1380236306
19415,Croatia,failed,8333192.645409583
19416,Slovakia,failed,7650364.4285245
19417,Finland,pending,305231.68679001625
19418,Netherlands,completed,8519261.23611247
19419,Latvia,failed,8602504.73808023
19420,Hungary,failed,3177042.9617080344
19421,Hungary,completed,5371152.935555912
19422,Hungary,failed,470685.4448562536
19423,Slovenia,completed,1373092.864304407
19424,Czech Republic,failed,7244574.952346687
19425,Czech Republic,completed,3405039.209614982
19426,Italy,completed,606956.2653004867
19427,Sweden,completed,2768443.7828137656
19428,Croatia,failed,6708858.2444126755
19429,Belgium,pending,5354165.672133444
19430,Estonia,completed,7742721.683249231
19431,Latvia,completed,4924833.835548981
19432,Latvia,failed,3106566.0705295773
19433,Hungary,failed,7083334.149870623
19434,Germany,failed,4536352.121374825
19435,Italy,completed,7273674.04289619
19436,Austria,failed,6873135.196042141
19437,Lithuania,pending,856911.6569418722
19438,Bulgaria,failed,3401167.230577954
19439,Poland,completed,9456120.317600645
19440,Croatia,completed,3527217.1187639036
19441,Latvia,pending,1590813.1209160192
19442,Hungary,completed,4555847.980765226
19443,Belgium,pending,3355081.3556861235
19444,Italy,completed,8468635.680606417
19445,Austria,pending,5798237.528233536
19446,Sweden,pending,3819034.9417030234
19447,Belgium,completed,4596090.748033986
19448,Slovakia,pending,9566491.782287702
19449,Estonia,pending,7717510.8367350465
19450,Malta,failed,2922406.667704318
19451,Czech Republic,completed,308598.3550135007
19452,Slovenia,failed,6759263.867785362
19453,Croatia,completed,3637658.9235526626
19454,Poland,failed,415713.6272006789
19455,Luxembourg,completed,1881962.8715306935
19456,Belgium,completed,3646440.9089046614
19457,Latvia,completed,5347088.235135781
19458,Portugal,pending,454548.2129055811
19459,Italy,pending,839712.1547516729
19460,United States,failed,8640949.365557343
19461,Hungary,completed,3207323.771402321
19462,Slovakia,pending,4728497.22071847
19463,Latvia,completed,4672733.369980221
19464,Belgium,pending,4814151.892126467
19465,Greece,failed,3819259.918751474
19466,Lithuania,completed,1946285.6605645106
19467,Czech Republic,failed,8264906.9979913505
19468,Austria,failed,5215610.897434865
19469,Poland,pending,6453768.174704461
19470,Greece,pending,1819480.3500371615
19471,Hungary,pending,412485.16780157393
19472,Slovenia,pending,1159907.8291833608
19473,United States,failed,6322626.174426035
19474,Ireland,completed,6954216.39456456
19475,Bulgaria,completed,6140574.817339474
19476,France,failed,7966529.319932394
19477,Slovakia,failed,8818525.003722021
19478,Estonia,completed,2840783.4417526424
19479,Estonia,completed,7139877.668509598
19480,Malta,pending,1435333.981769612
19481,Slovakia,failed,9049662.065045675
19482,Hungary,failed,597216.038726025
19483,Italy,completed,8513893.95250361
19484,Spain,failed,5527954.497143185
19485,Hungary,pending,8913828.885182729
19486,Hungary,failed,8853521.91893458
19487,Greece,pending,4231308.213660593
19488,Romania,completed,9464719.858019503
19489,Ireland,completed,9006392.397910306
19490,Greece,completed,4124909.704315546
19491,United States,failed,2700584.005631713
19492,Netherlands,completed,9153892.443440778
19493,Austria,pending,8674560.400442645
19494,Italy,failed,1250507.8491266042
19495,Belgium,completed,5142502.59076351
19496,Netherlands,pending,813907.9884384482
19497,Greece,completed,9767637.459188994
19498,Estonia,completed,4072853.2578846845
19499,Luxembourg,failed,7873760.689918902
19500,Germany,failed,3633247.8172888407
19501,Germany,failed,2278627.2863348234
19502,Austria,pending,5064500.902475189
19503,Romania,completed,7970946.696737784
19504,Denmark,completed,8721395.786292214
19505,Italy,failed,8318834.836660409
19506,Latvia,failed,3676423.3240039344
19507,Sweden,pending,3017191.1504214155
19508,Poland,completed,5306569.696033651
19509,Poland,failed,2909226.1803326793
19510,Lithuania,completed,9683043.64416811
19511,Bulgaria,failed,2042685.0820216136
19512,Netherlands,completed,5339404.560797505
19513,Austria,completed,4257615.062299316
19514,Estonia,pending,3271922.012047125
19515,Belgium,failed,4167542.808300223
19516,Spain,pending,700963.4531865094
19517,Finland,pending,5765292.583015083
19518,Latvia,pending,2071600.3110734038
19519,Malta,completed,7094414.1511314185
19520,Greece,pending,4868088.865608554
19521,Hungary,completed,8449333.11631383
19522,Croatia,completed,9745312.319467584
19523,Croatia,completed,8901461.972148383
19524,Slovakia,completed,358071.775940102
19525,Bulgaria,pending,1703558.0682971384
19526,Bulgaria,completed,6020203.91380983
19527,Austria,completed,7173972.313181646
19528,Poland,pending,753346.0911890288
19529,Finland,pending,998327.0028296743
19530,Finland,failed,5322142.616464574
19531,Denmark,failed,1287635.1844632572
19532,Denmark,failed,2786985.823494762
19533,France,pending,4356518.33888093
19534,Croatia,pending,3855414.56574109
19535,Greece,pending,4679284.995978923
19536,Slovakia,pending,8583281.131514804
19537,Spain,failed,6771433.907175819
19538,Netherlands,pending,2033564.9221551432
19539,Finland,completed,7463473.311810709
19540,France,failed,6302641.497126837
19541,Portugal,failed,783065.0352980506
19542,Bulgaria,failed,6485480.744771484
19543,Hungary,failed,8462007.331938487
19544,Spain,pending,3523908.4106168738
19545,Bulgaria,failed,8792494.131320037
19546,Lithuania,failed,8794656.591510072
19547,Finland,failed,6438843.882761882
19548,Portugal,completed,5803858.949100675
19549,Germany,failed,6565639.753507227
19550,Malta,completed,9105822.633767629
19551,Germany,failed,3882826.122322235
19552,Croatia,failed,6339749.815659939
19553,Spain,pending,1903327.5475383117
19554,Luxembourg,failed,9655262.944182958
19555,Bulgaria,completed,4126849.9781235056
19556,United States,pending,5216546.5708783865
19557,Hungary,failed,2985804.8283460657
19558,Luxembourg,completed,5804904.547277812
19559,Czech Republic,failed,8251824.086948029
19560,Czech Republic,pending,620073.0822720646
19561,Netherlands,failed,3364741.0583317694
19562,Portugal,failed,4999596.706893135
19563,Finland,pending,7826287.100250257
19564,Estonia,pending,4378662.775654778
19565,France,pending,9788696.485984508
19566,Portugal,failed,237985.15770049987
19567,Finland,completed,9579506.097000586
19568,Italy,pending,9730828.310620822
19569,Czech Republic,pending,813059.0805839822
19570,Denmark,pending,4422819.3561552605
19571,Greece,pending,1584537.9443430973
19572,Slovakia,failed,5622320.459905853
19573,Hungary,completed,4106703.3655219153
